mirnaID	X6533	X6715	X3779	X6651	X6536	X6782	X6460	X6298	X6628	X6600	X6172	X5344	X4952	X5797	X5912	X6607	X3713	X5666	X6197	X6676	X4947	X6163	X6652
hsa-mir-183	1.94935081204081	0.531357740939474	-0.36545557476274	-0.796806744015007	0.80783521204439	-1.37657999753667	1.52377648742055	2.64630888875409	-0.867006489148197	-0.669459561032234	-0.176678293529245	-0.72403186052623	0.873094668099709	-0.535361622030091	-0.568776111359539	1.3079907500237	-0.72403186052623	0.189196687508077	-0.251252324888522	-0.912162351333658	0.400023134652887	-1.43155705096729	-0.984069818133536
hsa-mir-185	-0.796806744015007	0.284332220992919	0.759601054567732	-1.49500518681255	-0.936514636298021	0.210361497140824	-1.37657999753667	-0.782315143522345	0.80783521204439	0.164458927148371	-1.05717843957373	-0.568776111359539	0.125489354505787	0.777324763434522	0.142538698479835	-0.591983232982637	-0.469906100020195	0.519326070742528	1.11388588615024	-0.36545557476274	1.09870429177767	-0.36545557476274	1.11388588615024
hsa-mir-186	-0.609206177730708	0.646813653909691	-0.0135097890349206	-0.832344060624402	-0.707615503721207	-0.00747296832672462	-0.823698515056214	-0.850119439197749	-0.0608082705946576	-0.730417434907488	1.7813474327231	-0.497034928913947	0.0957212002396725	0.157394853136667	2.90921768362082	-0.94358988166037	0.656066751874288	0.0468401290503118	0.179900986396046	-0.223973885166362	-0.329425451301776	-0.535361622030091	-0.486641286109491
hsa-mir-188	0.990378020078362	2.09859107206926	-0.568776111359539	-0.0494324413874741	-0.502744880852752	-0.550605850702148	-0.369396946448858	0.248416219942959	-0.427039577809927	-0.235249391645529	-0.796806744015007	-0.263869485550786	0.953269415250156	0.36368460262091	-0.517887062715404	-0.535361622030091	-0.197860278399457	-0.395287902922461	-0.161695216088334	0.823085163846359	-0.603661605335308	-0.00114516819202425	-0.632390264861275
hsa-mir-18a	-0.40115247642429	-0.118459731792429	-0.486641286109491	-0.929419817694688	0.890780429119171	-0.34129252631772	1.11388588615024	-1.18678111232735	1.39703892916672	-0.436288866747713	-0.609206177730708	1.02340495532878	0.341903907552499	-0.57366449953562	-0.55319024442082	-1.34990002590449	-0.40115247642429	1.3079907500237	0.823085163846359	1.59287077634176	-0.591983232982637	-1.49500518681255	-0.406871768906522
hsa-mir-190	-1.43155705096729	-0.884211828062172	0.584769260284982	-0.94358988166037	-1.26994517776909	-0.580257838369597	-0.772953357884616	0.632073629729788	0.240089142511836	1.6590137270945	0.510020236539886	2.90921768362082	0.255368199570367	-0.877645652637462	1.1544727017876	-0.695131609681813	1.3079907500237	0.57223524273491	1.1544727017876	-1.31758274885694	-0.11175500193311	-0.215159098520028	-0.609206177730708
hsa-mir-191	0.541664168166132	-0.154896948718831	-0.421744578813422	-1.16844542515535	0.990378020078362	0.164458927148371	0.584769260284982	0.196288841976308	-0.273839245821348	-1.05717843957373	1.94935081204081	-0.235249391645529	-0.415943311178676	-0.576941690752884	2.19064482082492	-1.03629364341601	-0.600536833732373	0.890780429119171	-0.0494324413874741	0.255368199570367	-0.580257838369597	-0.486641286109491	-0.992385334375205
hsa-mir-192	0.713833021577376	0.933383672208356	0.312151899683345	-0.902466182115902	-1.18678111232735	-0.701271125242321	-0.0818231836951448	-0.877645652637462	-1.43155705096729	0.374714658472682	-0.11175500193311	-0.188437568015675	-0.0911253866264055	0.551948199316302	0.593661514609377	-1.11321692239492	1.94935081204081	1.02340495532878	1.69455514237616	-0.558361058700644	0.210361497140824	-0.576941690752884	-0.701271125242321
hsa-mir-193a	-0.922602954205003	0.0957212002396725	-0.912162351333658	0.0266243655118589	1.72913295720809	0.976294633476361	-0.421744578813422	-0.329425451301776	-0.971553496880842	-0.412105044707918	-0.669459561032234	-0.656953661866775	-0.492711419996607	0.0880343350705124	0.374714658472682	1.6590137270945	-1.06579105100223	-0.624426162087634	0.356253732449568	0.777324763434522	-1.43155705096729	-0.531548035080758	0.541664168166132
hsa-mir-193b	-0.239447515762324	-0.497034928913947	-0.832344060624402	0.374714658472682	0.0957212002396725	2.64630888875409	0.57223524273491	1.03555289302766	-0.81483466046262	-0.432456255366569	-0.497034928913947	0.284332220992919	-0.977577990337186	-0.231034879531319	-0.843519255397773	1.06694038438844	-0.744015144347794	-0.273839245821348	-0.361363082062163	1.88853656178733	-0.679795042967625	-0.239447515762324	0.36368460262091
